,image,emotion,mouth_distance,average_distance
616,Candie_Kung_0004.jpg,0,-23.666666666666668,73.2217046805944
1301,Eurico_Guterres_0001.jpg,1,-27.333333333333332,82.20733056706035
2836,Lesley_McCulloch_0001.jpg,1,-12.0,62.59180800285086
1854,Holly_Hunter_0003.jpg,0,-0.6666666666666666,62.51652030798486
2553,Julianne_Moore_0009.jpg,0,-33.666666666666664,84.76598409045653
2472,Jorge_Valdano_0001.jpg,2,-1.0,67.76899655789266
4588,Valentino_Rossi_0002.jpg,0,-22.333333333333332,77.98778989029192
3807,Ricardo_Sanchez_0002.jpg,1,-11.333333333333334,68.84879658104012
773,Chris_Noth_0001.jpg,0,-27.0,73.03468863454295
4050,Salma_Hayek_0013.jpg,0,-2.0,63.36747471069896
4785,Zhang_Yimou_0001.jpg,0,-29.0,69.34260013708474
2412,John_Manley_0005.jpg,1,-18.666666666666668,69.91465540065535
4293,Suzanne_Torrance_0001.jpg,0,-19.0,66.0889568404811
2765,Larry_Flynt_0001.jpg,0,-28.0,65.69865737832758
1582,Georgina_Papin_0001.jpg,1,-0.3333333333333333,57.75512267757493
670,Carrie-Anne_Moss_0004.jpg,0,-1.3333333333333333,59.733941899718076
710,Charles_Moose_0004.jpg,3,-17.0,75.39218108569438
3376,Naomi_Watts_0021.jpg,0,-18.333333333333332,72.4981624871544
3081,Martin_Cauchon_0001.jpg,1,-22.333333333333332,76.14566291633987
4023,Saddam_Hussein_0001.jpg,0,-12.333333333333334,57.319756613840354
442,Bernard_Law_0004.jpg,1,-5.0,69.69140610416099
1119,Donald_Rumsfeld_0004.jpg,0,-21.0,73.52266586702207
3679,Piotr_Anderszewski_0001.jpg,0,-0.3333333333333333,56.709852344554534
1672,Gloria_Macapagal_Arroyo_0044.jpg,0,-24.333333333333332,71.53396488024335
2037,James_Kelly_0001.jpg,1,-1.0,67.14474629498051
4754,Yao_Ming_0002.jpg,1,-13.333333333333334,67.886572468002
237,Andy_Warhol_0001.jpg,1,-1.3333333333333333,58.766810890873906
4369,Thomas_Haeggstroem_0001.jpg,1,9.333333333333334,48.014390594406684
1262,Emma_Thompson_0003.jpg,0,-24.666666666666668,81.84520212405027
1000,David_Beckham_0011.jpg,0,-16.666666666666668,75.22257918128786
1911,Hu_Jintao_0011.jpg,1,-4.0,63.49231113028064
4062,Sandra_Milo_0001.jpg,0,-9.333333333333334,64.86778708294327
3262,Mike_Myers_0002.jpg,0,-4.666666666666667,78.98075435714406
2256,Jesse_Jackson_0007.jpg,1,0.3333333333333333,50.03860317753163
1277,Eric_Robert_Rudolph_0003.jpg,1,-1.0,61.59551757609581
1877,Hugo_Chavez_0036.jpg,0,-20.666666666666668,73.07246989394422
1307,Fabrice_Santoro_0003.jpg,0,-19.0,61.89847034853034
2840,Leslie_Caldwell_0001.jpg,1,-2.0,64.50519680789225
900,Colin_Powell_0198.jpg,1,-3.3333333333333335,63.559492129755
2378,John_Blaney_0001.jpg,1,-3.6666666666666665,54.41494823755235
4676,Walter_Mondale_0007.jpg,0,-25.666666666666668,69.80524687549985
920,Conan_OBrien_0003.jpg,1,-32.0,72.91455426170685
1482,George_W_Bush_0184.jpg,1,-2.6666666666666665,63.264133300660475
3841,Richard_Reid_0001.jpg,1,-1.6666666666666667,59.27465614908024
3743,Ralph_Lauren_0002.jpg,0,-18.666666666666668,67.97304606496226
2700,Kimberly_Stewart_0001.jpg,0,0.6666666666666666,49.012561503364694
2168,Jeffrey_Immelt_0001.jpg,0,-18.0,69.43254455905124
632,Carlos_Menem_0004.jpg,0,-20.333333333333332,65.99624641994794
4405,Tocker_Pudwill_0001.jpg,1,-2.0,57.77941925051978
332,Ariel_Sharon_0062.jpg,0,-14.666666666666666,69.3903023274393
3708,Queen_Elizabeth_II_0004.jpg,1,-6.0,71.02147075327628
948,Cynthia_Rowley_0001.jpg,0,-29.333333333333332,77.21609036157324
3228,Michael_Winterbottom_0002.jpg,0,-14.666666666666666,68.67924323663658
3266,Mike_Szymanczyk_0001.jpg,1,-17.0,59.780484398162024
3686,Princess_Elisabeth_0001.jpg,0,-3.6666666666666665,67.16921544472741
815,Colin_Powell_0005.jpg,1,-7.333333333333333,76.03926008579033
1560,George_W_Bush_0458.jpg,1,-19.333333333333332,73.68467871384544
419,Baz_Luhrmann_0001.jpg,0,-17.0,89.96531675036265
4359,Thabo_Mbeki_0002.jpg,0,-21.333333333333332,82.60093961277617
551,Brandon_Inge_0001.jpg,0,-32.0,84.90474639387138
2,Aaron_Sorkin_0002.jpg,0,-28.0,75.35837819618905
282,Anthony_Fauci_0002.jpg,0,-12.666666666666666,72.33549676124096
3809,Ricardo_Sanchez_0005.jpg,1,-6.333333333333333,70.353054913345
2906,Lleyton_Hewitt_0023.jpg,1,-14.0,70.48205862654194
2794,Laura_Linney_0001.jpg,0,-12.0,67.91469435506987
2307,Joan_Claybrook_0002.jpg,1,2.3333333333333335,77.56369466511899
184,Amelia_Vega_0007.jpg,0,-38.333333333333336,87.74871966455217
636,Carlos_Menem_0012.jpg,0,-27.333333333333332,68.49001644722519
3534,Pascal_Quignard_0002.jpg,1,-4.0,74.8445938949108
989,Daryl_Hannah_0002.jpg,0,-1.0,64.36905984284611
3667,Phil_Johnson_0001.jpg,1,-1.6666666666666667,54.566364232339446
460,Billy_Sollie_0001.jpg,1,-4.666666666666667,69.80414549562012
849,Colin_Powell_0111.jpg,1,-6.333333333333333,70.9782393915771
1366,Frank_Hsieh_0001.jpg,0,-19.333333333333332,79.65132710780532
3988,Roy_Jones_Jr_0001.jpg,0,-16.333333333333332,71.65745511600605
3470,Noel_Forgeard_0001.jpg,0,-28.0,79.16068286133378
2872,Lindsay_Davenport_0004.jpg,0,-15.0,68.37731480491753
4211,Sim_Yong_0001.jpg,1,12.0,70.83545708872683
604,Calista_Flockhart_0001.jpg,0,-2.0,70.17748446089755
3878,Roberto_Marinho_0002.jpg,1,0.3333333333333333,68.92653490879162
3445,Nick_Rimando_0001.jpg,0,-43.333333333333336,89.66860966259893
4701,William_Burns_0002.jpg,1,-2.0,51.600284074886616
3680,Platon_Lebedev_0001.jpg,1,-3.3333333333333335,63.854033439597146
1321,Felicity_Huffman_0001.jpg,0,-28.0,72.37011393526655
3056,Mark_Komara_0001.jpg,1,-19.666666666666668,74.74232697191377
531,Bob_Newhart_0001.jpg,0,-17.333333333333332,67.82196219045362
3630,Pervez_Musharraf_0017.jpg,1,-2.6666666666666665,66.04585312139491
1940,Imad_Moustapha_0002.jpg,0,-5.333333333333333,57.81462179310339
1543,George_W_Bush_0384.jpg,1,-0.3333333333333333,67.12628991369814
3074,Martha_Stewart_0001.jpg,0,-15.0,72.8426828489772
457,Billy_Crawford_0001.jpg,1,3.3333333333333335,58.94063527108586
3572,Paul_Hogan_0001.jpg,0,-31.666666666666668,84.98956912387303
2971,Madonna_0001.jpg,0,-28.666666666666668,74.25054902922851
1840,Hillary_Clinton_0001.jpg,0,-20.0,69.80511985367167
2332,Joe_Lieberman_0005.jpg,1,-18.333333333333332,80.07357802623706
2757,Lane_Bryant_0001.jpg,0,-8.0,56.27484649246825
3826,Richard_Hellfant_0001.jpg,0,-17.0,76.60080824331695
993,Dave_Odom_0001.jpg,2,-32.0,87.56494006378183
2312,Joan_Laporta_0007.jpg,1,-9.0,69.86641356148631
4116,Serena_Williams_0022.jpg,3,-54.333333333333336,101.21946012994013
4583,Vaclav_Klaus_0001.jpg,1,-3.3333333333333335,63.078314042324756
1767,Hanan_Ashrawi_0002.jpg,0,-16.0,70.86700468441698
221,Andre_Agassi_0029.jpg,0,-30.666666666666668,68.99582819242391
3906,Robert_Mugabe_0001.jpg,1,-10.666666666666666,73.61339027903621
4459,Tom_Poston_0001.jpg,4,-15.666666666666666,69.02790951772728
2556,Julianne_Moore_0014.jpg,0,-33.666666666666664,77.11693475688448
2306,JK_Rowling_0005.jpg,0,-1.6666666666666667,63.35753062463222
4224,Spencer_Abraham_0001.jpg,1,-0.6666666666666666,56.504282992882885
3602,Paul_Wolfowitz_0004.jpg,1,-4.666666666666667,69.2591667574105
3689,Princess_Victoria_0001.jpg,0,0.6666666666666666,64.81587242596602
1555,George_W_Bush_0429.jpg,1,-10.333333333333334,81.96334842128562
2315,Job_Cohen_0001.jpg,1,-1.6666666666666667,60.13069855160922
1231,Elin_Nordegren_0002.jpg,0,-10.666666666666666,70.31402776118006
1714,Guillermo_Coria_0010.jpg,1,-3.0,59.364993237979306
278,Ann_Veneman_0003.jpg,0,-21.666666666666668,77.44697091880528
3306,Mohamed_ElBaradei_0006.jpg,1,-6.333333333333333,73.3748507894476
4133,Sergey_Lavrov_0002.jpg,0,-32.666666666666664,86.36344402389138
71,Albert_Costa_0005.jpg,1,-4.666666666666667,70.3728039170095
3814,Richard_Branson_0002.jpg,0,-33.0,85.76005091054886
4002,Rudolph_Giuliani_0011.jpg,0,-23.333333333333332,76.98013775641441
1154,Donald_Rumsfeld_0107.jpg,1,-9.666666666666666,72.10108304644659
701,Chang_Tso_0001.jpg,0,-12.666666666666666,70.15760957772792
2492,Joseph_Nacchio_0001.jpg,0,-19.0,71.23965656725241
3968,Roman_Polanski_0004.jpg,0,-9.333333333333334,77.03514735064533
1212,Edward_Said_0002.jpg,0,-11.666666666666666,65.40943711474529
3888,Robert_DeFraites_0001.jpg,1,25.666666666666668,63.00049602979329
2234,Jeremy_Greenstock_0013.jpg,1,-15.0,62.21230845684327
2867,Linda_Ham_0001.jpg,0,-24.333333333333332,78.98765972779138
2651,Kenneth_Brill_0001.jpg,0,-12.666666666666666,66.93544021995707
2803,Laurent_Gbagbo_0002.jpg,1,0.6666666666666666,77.51417160305566
1050,Della_Clara_0001.jpg,0,-23.333333333333332,79.14080680052524
4779,Zavad_Zarif_0001.jpg,1,-5.0,68.78637288849957
3448,Nicolas_Eyzaguirre_0001.jpg,1,-1.6666666666666667,76.07877138214904
3221,Michael_Schumacher_0012.jpg,1,0.0,60.44498342096925
2421,John_Negroponte_0009.jpg,1,0.3333333333333333,61.85256531171636
3247,Mickey_Loomis_0001.jpg,0,-19.0,68.68941337921459
2033,James_Hallock_0001.jpg,1,-2.3333333333333335,44.96948455922628
4745,Xavier_Malisse_0003.jpg,1,-19.0,59.19842666594428
1928,Igor_Ivanov_0002.jpg,1,-0.3333333333333333,59.34779790284517
219,Andre_Agassi_0019.jpg,0,-16.0,59.52376237434285
4590,Valerie_Harper_0001.jpg,0,-28.0,76.96591840000164
873,Colin_Powell_0155.jpg,1,-9.333333333333334,79.68508791043729
3693,Prince_Claus_0003.jpg,0,-35.666666666666664,79.66597926715743
1850,Hiroki_Gomi_0001.jpg,1,-20.666666666666668,68.52665041142019
4036,Saeb_Erekat_0001.jpg,1,-9.0,69.29366354839726
1509,George_W_Bush_0278.jpg,0,-14.666666666666666,65.26128115765962
21,Abdullah_Nasseef_0001.jpg,2,-21.666666666666668,72.7062065717119
4097,Sean_Penn_0001.jpg,0,-2.0,56.97814566169193
3780,Recep_Tayyip_Erdogan_0017.jpg,1,-14.333333333333334,70.02284754421726
1275,Eric_Idle_0001.jpg,3,-29.666666666666668,83.93809765984888
2221,Jennifer_Thompson_0002.jpg,0,-22.333333333333332,73.1429091871513
3412,Nestor_Kirchner_0012.jpg,0,-16.666666666666668,72.89620441180088
1677,Gonzalo_Sanchez_de_Lozada_0004.jpg,0,-3.3333333333333335,45.38635089705786
56,Alain_Ducasse_0001.jpg,0,0.6666666666666666,57.814734011825486
4556,Travis_Rudolph_0001.jpg,1,2.3333333333333335,64.15501643065797
3637,Peter_Goldmark_0001.jpg,0,-1.3333333333333333,57.794845452684214
2469,Jorge_Batlle_0003.jpg,1,-6.666666666666667,68.43344233203356
343,Ari_Fleischer_0007.jpg,1,-8.333333333333334,68.31870060928544
1777,Hans_Blix_0017.jpg,0,-22.0,67.60548114846074
4165,Shaukat_Aziz_0002.jpg,0,-17.0,81.66710875407021
4426,Tommy_Thompson_0008.jpg,1,-9.0,68.07009032777783
2106,Javier_Saviola_0001.jpg,0,-16.666666666666668,71.467019095098
4248,Stepan_Demirchian_0001.jpg,0,-7.666666666666667,65.98114966205608
4266,Steve_Karsay_0001.jpg,0,3.0,71.76476916583516
1506,George_W_Bush_0261.jpg,1,-8.666666666666666,62.699125698224854
2610,Kate_Hudson_0003.jpg,0,-18.333333333333332,69.02378639451253
2577,Junichiro_Koizumi_0014.jpg,1,-1.3333333333333333,80.6777425324879
3209,Michael_Michele_0001.jpg,0,-19.666666666666668,80.68233289159683
3210,Michael_Moore_0002.jpg,1,0.6666666666666666,52.74555360981185
257,Anibal_Ibarra_0002.jpg,0,-29.333333333333332,77.3030928623814
2474,Joschka_Fischer_0001.jpg,1,-10.0,60.35052060562729
2545,Julianna_Margulies_0001.jpg,0,-24.333333333333332,71.84157677820859
4348,Teri_ORourke_0001.jpg,1,-10.666666666666666,69.00933315344916
1140,Donald_Rumsfeld_0072.jpg,1,-8.0,72.4885640067777
851,Colin_Powell_0117.jpg,1,-8.0,70.38207178970909
1477,George_W_Bush_0162.jpg,1,-20.0,73.2524224005135
2607,Karl-Heinz_Rummenigge_0001.jpg,1,-8.0,71.96593352576825
4558,Trent_Lott_0007.jpg,1,-5.333333333333333,73.71036704116024
3737,Ralf_Schumacher_0005.jpg,1,-4.0,54.9261556019002
2839,Leslie_Ann_Woodward_0001.jpg,0,-23.333333333333332,79.37091814423482
92,Alejandro_Toledo_0022.jpg,1,-3.3333333333333335,66.33342498240381
2701,Kimora_Lee_0001.jpg,0,-44.666666666666664,86.89774944226973
1298,Ethan_Hawke_0001.jpg,1,-3.6666666666666665,66.03063669766452
1206,Eduard_Shevardnadze_0001.jpg,1,-10.666666666666666,73.02126917956956
3073,Martha_Martinez_Flores_0001.jpg,4,-1.3333333333333333,65.69053615089761
2330,Joe_Gatti_0001.jpg,0,-22.666666666666668,81.56774441570481
4375,Thomas_Ulrich_0001.jpg,0,-19.666666666666668,71.39873233635703
2015,Jalen_Rose_0001.jpg,0,-30.333333333333332,83.7582743937085
3059,Mark_Mariscal_0001.jpg,0,-25.666666666666668,72.99401845428027
2926,Lucio_Gutierrez_0008.jpg,0,-13.0,59.96864268545964
2276,Jimmy_Carter_0003.jpg,0,-20.333333333333332,67.42981100199454
860,Colin_Powell_0134.jpg,1,1.3333333333333333,66.49679988137525
3466,Nina_Pecari_0001.jpg,1,-5.0,66.11075495269453
2952,Luiz_Inacio_Lula_da_Silva_0027.jpg,0,-20.333333333333332,62.66438071765046
1684,Gordon_Lightfoot_0001.jpg,0,-13.666666666666666,78.10287472169246
3196,Michael_Fitzgerald_0001.jpg,1,4.333333333333333,54.65298280434256
3119,Matt_Damon_0001.jpg,0,-25.333333333333332,74.17271821921913
3647,Pete_Carroll_0003.jpg,2,-27.0,82.06653189601379
1861,Horst_Koehler_0002.jpg,1,-6.666666666666667,58.986533343780735
1472,George_W_Bush_0139.jpg,1,-16.0,76.62598746520206
681,Catherine_Bell_0001.jpg,0,-39.0,88.72701344700447
2988,Mahmoud_Abbas_0004.jpg,0,-1.0,66.65350450373751
3128,Mauricio_Macri_0001.jpg,0,-6.666666666666667,67.33815821585198
2367,John_Ashcroft_0032.jpg,1,-10.666666666666666,65.10189644254018
2880,Lino_Oviedo_0001.jpg,0,-14.0,71.04362450667183
3222,Michael_Sheehan_0001.jpg,0,-16.0,64.93675389885466
2750,Lance_Armstrong_0017.jpg,0,-19.0,71.84894405101355
3363,Naomi_Hayashi_0001.jpg,0,-19.0,69.31963289855416
2533,Juan_Pablo_Montoya_0002.jpg,0,-7.666666666666667,56.9631588887786
2579,Junichiro_Koizumi_0035.jpg,0,-4.333333333333333,71.96741651464492
4409,Tomas_Malik_0001.jpg,0,-29.666666666666668,83.48853857065868
2753,Lance_Bass_0003.jpg,0,-29.0,83.90768865999691
4350,Terrell_Suggs_0002.jpg,0,-35.0,82.18172590463382
3845,Richard_Virenque_0002.jpg,0,-17.666666666666668,65.56658835604091
260,Anna_Faris_0001.jpg,0,-26.333333333333332,80.91225784056537
3592,Paul_Shanley_0001.jpg,1,-6.333333333333333,71.81059887458566
2841,Leszek_Miller_0001.jpg,0,-6.0,68.66973767222589
2938,Luis_Gonzalez_Macchi_0005.jpg,1,-1.6666666666666667,66.73116059321649
462,Bill_Bradley_0001.jpg,0,-3.3333333333333335,70.97819064130054
11,Abdullah_Gul_0004.jpg,0,-27.666666666666668,59.26287582928366
2220,Jennifer_Reilly_0002.jpg,0,-26.333333333333332,76.23990375043394
4496,Tony_Blair_0045.jpg,0,-34.333333333333336,67.51904127174834
3698,Prince_William_0001.jpg,0,-28.333333333333332,82.06597718133042
2281,Jimmy_Kimmel_0001.jpg,0,1.6666666666666667,53.69580836192093
3750,Rani_Mukherjee_0001.jpg,1,-18.666666666666668,63.74111309249231
361,Arnold_Schwarzenegger_0026.jpg,1,-16.0,66.14120792526508
2187,Jennifer_Capriati_0025.jpg,3,-29.0,83.01374198367093
1463,George_W_Bush_0101.jpg,1,-6.333333333333333,69.62443274417463
3145,Megawati_Sukarnoputri_0024.jpg,1,-21.333333333333332,81.86270180226636
273,Annie_Machon_0001.jpg,1,-3.6666666666666665,56.819991745315455
240,Angela_Bassett_0006.jpg,0,-33.333333333333336,93.6054930108234
3972,Ronald_Brower_0001.jpg,1,-16.333333333333332,73.27514861700581
371,Ashanti_0002.jpg,0,-32.0,84.48134557915759
653,Carly_Fiorina_0002.jpg,1,-7.0,74.17564549151591
3798,Rhett_Warrener_0001.jpg,0,-16.666666666666668,76.25503840634362
620,Carla_Moreno_0001.jpg,0,-28.666666666666668,77.37553489090709
2174,Jennie_Garth_0001.jpg,0,-6.0,70.0906558911571
1971,Jack_Straw_0014.jpg,1,-20.333333333333332,68.21914901541608
1559,George_W_Bush_0445.jpg,1,-5.666666666666667,58.826683738956284
2190,Jennifer_Capriati_0034.jpg,3,-26.0,90.39649900782648
1256,Emmanuelle_Beart_0001.jpg,0,-2.3333333333333335,58.84745285577326
1950,Islam_Karimov_0001.jpg,0,-5.666666666666667,60.92974320696284
908,Colin_Powell_0218.jpg,1,-5.666666666666667,73.86887815020309
154,Alvaro_Uribe_0011.jpg,1,-10.333333333333334,60.85128683106497
1165,Don_Henley_0001.jpg,1,-7.0,67.64421029808251
2364,John_Ashcroft_0027.jpg,1,-16.666666666666668,68.38862874427657
3430,Nicanor_Duarte_Frutos_0001.jpg,0,-30.333333333333332,76.22900329209727
748,Christian_Lacroix_0001.jpg,0,-11.333333333333334,67.84068516763256
2508,Jose_Maria_Aznar_0019.jpg,1,-3.6666666666666665,65.30657340124166
3109,Masum_Turker_0003.jpg,1,-17.333333333333332,66.09086783677974
808,Cole_Chapman_0001.jpg,0,-1.3333333333333333,54.26393471474994
1228,Eliane_Karp_0003.jpg,0,-23.0,71.433617283466
3530,Parris_Glendening_0002.jpg,1,-16.333333333333332,89.50516841507186
4542,Tony_Blair_0138.jpg,0,-31.333333333333332,77.57988543796306
14,Abdullah_Gul_0009.jpg,1,-14.333333333333334,58.42885242624359
1062,Dennis_Kucinich_0004.jpg,3,-38.0,69.75704873165769
1404,Gavin_Degraw_0001.jpg,0,-28.333333333333332,80.89407936384819
1659,Gloria_Macapagal_Arroyo_0017.jpg,0,-18.333333333333332,65.93569433317005
38,Afton_Smith_0001.jpg,0,-35.333333333333336,76.54808431830786
2186,Jennifer_Capriati_0020.jpg,3,-25.666666666666668,81.55473595535334
2214,Jennifer_Lopez_0014.jpg,0,-19.0,83.63312223603815
3875,Roberto_Cavalli_0001.jpg,1,0.3333333333333333,62.24763061596029
1984,Jacques_Chirac_0008.jpg,1,-4.666666666666667,57.77029519502576
3601,Paul_Wolfowitz_0001.jpg,1,-11.0,78.101325478653
2924,Luciano_Pavarotti_0003.jpg,0,-14.666666666666666,67.55150540404664
694,Cemil_Cicek_0001.jpg,0,-5.666666666666667,59.55473842199386
2940,Luis_Horna_0001.jpg,1,-3.6666666666666665,72.62949597182337
392,Audrey_Lacroix_0001.jpg,0,-35.666666666666664,79.06215662835567
3744,Ralph_Nader_0001.jpg,1,0.0,65.38290531903947
2903,Lleyton_Hewitt_0019.jpg,0,-12.333333333333334,66.3053467315443
909,Colin_Powell_0221.jpg,1,-6.0,67.3169695876431
1775,Hans_Blix_0014.jpg,1,-8.333333333333334,59.64326620962545
1116,Donald_Pettit_0003.jpg,0,-7.0,67.48344824619761
3869,Robbie_Naish_0001.jpg,0,-19.0,67.10302013634472
1878,Hugo_Chavez_0037.jpg,0,-19.666666666666668,75.61565364476174
1912,Hu_Jintao_0012.jpg,1,1.6666666666666667,56.24398852921742
1551,George_W_Bush_0415.jpg,1,-5.333333333333333,63.323099094191
335,Ariel_Sharon_0072.jpg,1,18.333333333333332,55.7094713577677
2975,Magdalena_Maleeva_0002.jpg,0,-12.666666666666666,64.64669251354762
4680,Wang_Yingfan_0001.jpg,0,-13.666666666666666,70.29941679509228
1501,George_W_Bush_0247.jpg,1,-10.0,67.54394474946174
4132,Sergei_Yushenkov_0001.jpg,2,-5.333333333333333,69.94157225435931
16,Abdullah_Gul_0011.jpg,1,-31.0,74.77896639349123
3010,Marco_Antonio_Barrera_0003.jpg,0,-17.666666666666668,74.54339090776381
2961,Lynne_Cheney_0001.jpg,0,-36.666666666666664,78.76312984409248
2346,Johnny_Tapia_0002.jpg,0,0.0,61.60407859874215
3746,Randy_Dryer_0001.jpg,0,-21.666666666666668,81.65434919350305
1430,George_Robertson_0008.jpg,1,-13.333333333333334,65.19701974847506
3265,Mike_Stefanik_0001.jpg,0,-13.666666666666666,72.00931822871748
52,Ai_Sugiyama_0005.jpg,0,-45.333333333333336,85.11337467427141
1515,George_W_Bush_0291.jpg,0,-13.333333333333334,62.05189883306497
4370,Thomas_OBrien_0001.jpg,1,-4.333333333333333,76.07206392648094
142,Ally_Sheedy_0001.jpg,0,-4.0,70.58037027261949
1790,Hans_Blix_0036.jpg,0,-4.333333333333333,66.52942639257135
4301,Sylvester_Stallone_0005.jpg,0,-24.333333333333332,76.26150715825412
910,Colin_Powell_0229.jpg,0,-25.0,74.2389209750738
3473,Norah_Jones_0002.jpg,0,-1.3333333333333333,58.61885900875153
4685,Wayne_Gretzky_0004.jpg,0,-13.0,73.8522457038493
3955,Roh_Moo-hyun_0021.jpg,1,-18.0,83.33247548578066
4531,Tony_Blair_0120.jpg,1,-5.333333333333333,64.22786162828841
3269,Mike_Tyson_0003.jpg,0,-11.0,77.45757293858576
2692,Kim_Ryong-sung_0005.jpg,0,-3.0,68.35890331646462
2709,Kirsten_Gilham_0001.jpg,0,-2.0,77.46161707179346
705,Charles_Grassley_0001.jpg,1,-9.333333333333334,71.73329230499249
3246,Mickey_Gilley_0001.jpg,0,-25.333333333333332,84.00470230082671
496,Bill_Paxton_0001.jpg,0,-25.666666666666668,74.78679181582672
1358,Francois_Ozon_0001.jpg,0,-1.0,65.27954593628128
1018,David_Heyman_0002.jpg,0,-1.0,53.23824536830825
3419,Nestor_Kirchner_0024.jpg,0,-0.3333333333333333,53.43518694785535
487,Bill_Kong_0001.jpg,0,-1.6666666666666667,63.614861174758026
2693,Kim_Ryong-sung_0006.jpg,1,-8.333333333333334,77.28753945058195
678,Casy_Preslar_0001.jpg,2,-24.0,82.78380590889287
592,Bruce_Weber_0002.jpg,0,0.3333333333333333,44.16611553267588
1267,Enrique_Iglesias_0001.jpg,1,-14.666666666666666,73.71765609451514
4361,Thaksin_Shinawatra_0003.jpg,0,-25.0,73.89219328436327
736,Cheryl_Hines_0001.jpg,0,-42.666666666666664,76.86815769758027
1147,Donald_Rumsfeld_0093.jpg,1,-12.0,67.21454603701447
2615,Kate_Lee_0001.jpg,0,-3.0,55.684246372898386
2334,Joe_Mantello_0001.jpg,0,-8.666666666666666,72.8496594406785
3691,Prince_Claus_0001.jpg,0,-4.666666666666667,73.49395910019717
1367,Frank_Pallone_0001.jpg,1,-5.333333333333333,72.54909148115148
2414,John_Mayer_0003.jpg,0,-7.666666666666667,69.16180848268179
570,Brian_Meadors_0001.jpg,0,-6.0,66.18983035080626
4783,Zhang_Wenkang_0001.jpg,0,-9.0,66.74444172910658
30,Adolfo_Rodriguez_Saa_0001.jpg,0,-26.666666666666668,76.00558279440371
594,Bruno_Junquiera_0001.jpg,0,-25.333333333333332,66.22193372984827
1044,Debbie_Reynolds_0003.jpg,0,-17.666666666666668,71.57403703031295
4497,Tony_Blair_0047.jpg,2,-34.0,87.72406432637351
66,Alberto_Fujimori_0001.jpg,0,-13.333333333333334,74.71489205744534
4038,Sahim_Alwan_0001.jpg,1,3.3333333333333335,47.46157843282965
1069,Derrick_Battie_0001.jpg,1,-3.6666666666666665,66.32056208309231
33,Adrien_Brody_0002.jpg,1,-1.0,60.730860826662145
3578,Paul_Martin_0006.jpg,0,-28.333333333333332,86.45508689587335
3843,Richard_Sambrook_0002.jpg,1,-2.6666666666666665,68.49646550879274
40,Agnes_Bruckner_0001.jpg,1,-1.3333333333333333,67.60802742257991
1188,Eddie_Fenech_Adami_0001.jpg,1,-4.0,47.503635355331674
3395,Natasha_McElhone_0001.jpg,0,-1.6666666666666667,58.90423324152199
3943,Roger_Moore_0003.jpg,0,-19.333333333333332,64.86326115035246
737,Cheryl_Little_0001.jpg,1,-1.0,67.1659232473934
1720,Guillermo_Coria_0023.jpg,1,-2.3333333333333335,64.9462930236103
1174,Doug_Melvin_0002.jpg,0,-27.0,74.68543171912889
2593,Justin_Marshall_0001.jpg,1,-14.666666666666666,63.67916208141406
2386,John_Edwards_0003.jpg,0,-13.333333333333334,73.13099264180056
3464,Nikki_Reed_0002.jpg,0,-28.666666666666668,73.24722912434616
2101,Jason_Mewes_0001.jpg,0,-2.3333333333333335,61.044145988911744
2774,Larry_Thompson_0001.jpg,1,-3.0,73.02752538370598
3536,Patricia_Clarkson_0003.jpg,0,-24.333333333333332,74.36231354974501
2321,Joe_Calzaghe_0002.jpg,1,-2.3333333333333335,63.48489896183006
2480,Joschka_Fischer_0014.jpg,0,4.0,47.909464881790484
3038,Marilyn_Monroe_0001.jpg,1,-15.666666666666666,59.346449610021985
446,Beth_Blough_0001.jpg,4,-32.333333333333336,88.04384254076238
2425,John_Negroponte_0022.jpg,1,-3.0,73.92638282680056
3703,Pupi_Avati_0004.jpg,0,-13.333333333333334,61.110966061831974
3831,Richard_Myers_0005.jpg,1,-1.0,66.53848204930442
613,Candice_Bergen_0003.jpg,0,-25.666666666666668,76.35985336472531
973,Danny_Morgan_0001.jpg,0,-0.6666666666666666,58.93365610412532
3532,Pascal_Lamy_0001.jpg,1,-2.0,70.06598780477462
2017,James_Ballenger_0001.jpg,1,1.0,59.74585918966617
1214,Edwina_Currie_0003.jpg,0,-25.333333333333332,84.53977406909709
518,Bob_Hartley_0001.jpg,0,-19.333333333333332,72.83987569559328
4298,Sylvester_Stallone_0001.jpg,1,-12.666666666666666,67.92583542104622
923,Condoleezza_Rice_0002.jpg,1,-10.0,76.7947273389184
2449,John_Warner_0001.jpg,1,-12.666666666666666,78.92240423988272
3890,Robert_De_Niro_0004.jpg,0,-9.333333333333334,63.05246483524105
431,Ben_Braun_0001.jpg,3,-24.666666666666668,75.86091951061852
322,Ariel_Sharon_0045.jpg,1,-6.666666666666667,67.06713054842886
1958,Jackie_Chan_0008.jpg,0,-20.333333333333332,78.90450461000857
3717,Qusai_Hussein_0001.jpg,1,0.3333333333333333,61.85070343634689
438,Bernadette_Peters_0001.jpg,0,-28.0,81.53251654600916
1574,George_W_Bush_0509.jpg,0,-16.333333333333332,64.4264303073306
2075,Janet_Leigh_0001.jpg,0,-33.666666666666664,82.73441714472168
3822,Richard_Gere_0002.jpg,1,6.0,75.38090270804392
4550,Tony_Stewart_0001.jpg,0,-0.3333333333333333,58.55908573817857
4692,Wen_Jiabao_0007.jpg,0,-4.0,60.850810598701415
