,image,emotion
1547,George_W_Bush_0361.jpg,NEUTRAL
4264,Spencer_Abraham_0016.jpg,NEUTRAL
2678,Kevin_Harvick_0001.jpg,HAPPINESS
4676,Vicente_Fox_0029.jpg,HAPPINESS
2600,Junko_Tabei_0001.jpg,NEUTRAL
106,Alexandra_Stevenson_0001.jpg,HAPPINESS
1084,Dexter_Jackson_0001.jpg,HAPPINESS
3505,Norah_Jones_0007.jpg,HAPPINESS
1325,Faye_Dunaway_0002.jpg,HAPPINESS
1577,George_W_Bush_0464.jpg,NEUTRAL
1662,Glen_DaSilva_0001.jpg,HAPPINESS
1647,Gholamreza_Aghazadeh_0001.jpg,NEUTRAL
1746,Gwendal_Peizerat_0003.jpg,HAPPINESS
4595,Trent_Lott_0007.jpg,NEUTRAL
3607,Paul_Martin_0006.jpg,HAPPINESS
2300,Jim_Carrey_0001.jpg,HAPPINESS
1588,George_W_Bush_0509.jpg,HAPPINESS
1529,George_W_Bush_0291.jpg,HAPPINESS
68,Alberto_Fujimori_0001.jpg,HAPPINESS
180,Al_Sharpton_0007.jpg,NEUTRAL
3191,Mesut_Yilmaz_0002.jpg,NEUTRAL
456,Bijan_Darvish_0003.jpg,NEUTRAL
2264,Jerry_Regier_0002.jpg,HAPPINESS
3041,Mariah_Carey_0006.jpg,HAPPINESS
3635,Paul_Wollnough_0001.jpg,NEUTRAL
4425,Tim_Curley_0001.jpg,NEUTRAL
3108,Martin_Scorsese_0004.jpg,HAPPINESS
1026,David_Heymann_0004.jpg,NEUTRAL
4661,Vicente_Fox_0004.jpg,NEUTRAL
610,Calvin_Harrison_0001.jpg,HAPPINESS
2429,John_Mayer_0003.jpg,HAPPINESS
3771,Ralph_Friedgen_0001.jpg,NEUTRAL
641,Carlos_Menem_0010.jpg,HAPPINESS
2297,Jimmy_Smits_0001.jpg,HAPPINESS
536,Bob_Petrino_0001.jpg,NEUTRAL
4757,William_Nessen_0001.jpg,HAPPINESS
923,Columba_Bush_0001.jpg,NEUTRAL
2923,Lleyton_Hewitt_0022.jpg,SURPRISE
3543,Oswaldo_Paya_0005.jpg,HAPPINESS
371,Art_Hoffmann_0002.jpg,HAPPINESS
4467,Tomoko_Hagiwara_0002.jpg,HAPPINESS
1673,Gloria_Macapagal_Arroyo_0015.jpg,HAPPINESS
757,Christian_Wulff_0002.jpg,HAPPINESS
105,Alexandra_Spann_0001.jpg,HAPPINESS
2639,Kathryn_Bigelow_0002.jpg,NEUTRAL
3651,Pervez_Musharraf_0006.jpg,HAPPINESS
1125,Donald_Pettit_0001.jpg,HAPPINESS
3181,Melissa_Joan_Hart_0001.jpg,HAPPINESS
211,Andrew_Bunner_0002.jpg,HAPPINESS
2006,Jacques_Chirac_0031.jpg,NEUTRAL
54,Akbar_Al_Baker_0001.jpg,HAPPINESS
4004,Ronald_Brower_0001.jpg,NEUTRAL
3455,Nia_Vardalos_0002.jpg,HAPPINESS
1421,Gene_Robinson_0001.jpg,HAPPINESS
3258,Michelle_Kwan_0002.jpg,SURPRISE
635,Carlos_Ghosn_0002.jpg,NEUTRAL
4243,Simon_Yam_0001.jpg,HAPPINESS
3684,Pete_Sampras_0020.jpg,HAPPINESS
4573,Tony_Blair_0128.jpg,NEUTRAL
4396,Thaksin_Shinawatra_0001.jpg,NEUTRAL
1681,Gloria_Macapagal_Arroyo_0027.jpg,HAPPINESS
2465,John_Warner_0003.jpg,NEUTRAL
4299,Steve_Case_0001.jpg,HAPPINESS
1483,George_W_Bush_0127.jpg,NEUTRAL
3986,Roh_Moo-hyun_0018.jpg,NEUTRAL
562,Brent_Coles_0001.jpg,NEUTRAL
861,Colin_Powell_0125.jpg,HAPPINESS
102,Alexander_Losyukov_0002.jpg,NEUTRAL
1707,Gray_Davis_0016.jpg,HAPPINESS
2528,Jose_Rosado_0001.jpg,NEUTRAL
659,Carly_Fiorina_0002.jpg,NEUTRAL
3398,Naomi_Watts_0016.jpg,HAPPINESS
3823,Renee_Zellweger_0005.jpg,HAPPINESS
3213,Michael_Clarke_Duncan_0001.jpg,HAPPINESS
3503,Norah_Jones_0003.jpg,HAPPINESS
1714,Greg_Kinnear_0001.jpg,HAPPINESS
2774,Larry_Anderson_0001.jpg,NEUTRAL
4468,Tom_Amstutz_0001.jpg,NEUTRAL
1033,David_Nalbandian_0002.jpg,HAPPINESS
4627,Valentino_Rossi_0003.jpg,HAPPINESS
3957,Rodney_Rempt_0001.jpg,NEUTRAL
243,Angela_Bassett_0006.jpg,HAPPINESS
3530,Orlando_Bloom_0003.jpg,HAPPINESS
2746,Kristanna_Loken_0004.jpg,HAPPINESS
879,Colin_Powell_0154.jpg,NEUTRAL
1350,Fernando_Hierro_0001.jpg,HAPPINESS
265,Anna_Kournikova_0012.jpg,HAPPINESS
2910,Liu_Xiaoqing_0001.jpg,HAPPINESS
461,Billy_Crawford_0001.jpg,NEUTRAL
689,Catherine_Deneuve_0005.jpg,HAPPINESS
1197,Dwayne_Williams_0001.jpg,NEUTRAL
4710,Vojislav_Kostunica_0006.jpg,HAPPINESS
4380,Ted_Turner_0001.jpg,NEUTRAL
671,Carolyn_Dawn_Johnson_0002.jpg,HAPPINESS
4769,Winona_Ryder_0008.jpg,NEUTRAL
1047,David_Welch_0001.jpg,NEUTRAL
1959,Irene_Kahn_0001.jpg,NEUTRAL
3490,Nida_Blanca_0001.jpg,HAPPINESS
1780,Hamzah_Haz_0001.jpg,NEUTRAL
2559,Juergen_Trittin_0001.jpg,NEUTRAL
910,Colin_Powell_0205.jpg,NEUTRAL
2874,Li_Zhaoxing_0008.jpg,HAPPINESS
1303,Ernie_Fletcher_0002.jpg,NEUTRAL
4297,Steve_Ballmer_0002.jpg,NEUTRAL
4316,Sue_Grafton_0001.jpg,HAPPINESS
422,Baz_Luhrmann_0001.jpg,HAPPINESS
4231,Silvio_Berlusconi_0012.jpg,NEUTRAL
1287,Eric_Idle_0001.jpg,ANGER
3774,Ralph_Nader_0001.jpg,NEUTRAL
3702,Pierce_Brosnan_0011.jpg,HAPPINESS
2441,John_Negroponte_0024.jpg,NEUTRAL
2236,Jennifer_Thompson_0002.jpg,HAPPINESS
867,Colin_Powell_0134.jpg,NEUTRAL
3063,Mario_Gallegos_0001.jpg,HAPPINESS
4312,Steve_Zahn_0001.jpg,HAPPINESS
2652,Keith_Urban_0001.jpg,HAPPINESS
2076,James_Wolfensohn_0001.jpg,HAPPINESS
3311,Mikulas_Dzurinda_0001.jpg,NEUTRAL
1781,Hamza_Atiya_Muhsen_0001.jpg,NEUTRAL
3793,Ray_Romano_0004.jpg,HAPPINESS
3921,Robert_De_Niro_0001.jpg,HAPPINESS
3426,Nathan_Smith_0001.jpg,NEUTRAL
3644,Penelope_Cruz_0002.jpg,HAPPINESS
1236,Elena_Bovina_0001.jpg,HAPPINESS
4395,Thabo_Mbeki_0002.jpg,HAPPINESS
2206,Jennifer_Capriati_0038.jpg,ANGER
3057,Marieta_Chrousala_0003.jpg,HAPPINESS
3458,Nicanor_Duarte_Frutos_0001.jpg,HAPPINESS
18,Abdullah_Gul_0012.jpg,HAPPINESS
914,Colin_Powell_0217.jpg,NEUTRAL
2812,Laura_Morante_0001.jpg,HAPPINESS
2673,Ken_Watanabe_0002.jpg,HAPPINESS
3695,Phil_Donahue_0001.jpg,NEUTRAL
3843,Richard_Armitage_0007.jpg,NEUTRAL
725,Charles_Taylor_0008.jpg,HAPPINESS
107,Alexandra_Stevenson_0002.jpg,NEUTRAL
3709,Piotr_Anderszewski_0001.jpg,HAPPINESS
2651,Keith_Snyder_0001.jpg,NEUTRAL
3699,Phil_Vassar_0001.jpg,HAPPINESS
761,Christine_Ebersole_0001.jpg,HAPPINESS
3678,Pete_Rose_0002.jpg,NEUTRAL
4766,Wim_Duisenberg_0001.jpg,NEUTRAL
1655,Gina_Lollobrigida_0001.jpg,HAPPINESS
962,Damon_Dash_0001.jpg,HAPPINESS
1365,Francis_Collins_0001.jpg,NEUTRAL
2597,Junichiro_Koizumi_0041.jpg,NEUTRAL
552,Brad_Garrett_0003.jpg,NEUTRAL
3121,Mary_Carey_0004.jpg,DISGUST
1899,Hugo_Chavez_0046.jpg,NEUTRAL
1148,Donald_Rumsfeld_0068.jpg,HAPPINESS
4697,Vladimir_Putin_0017.jpg,NEUTRAL
239,Andy_Rooney_0001.jpg,HAPPINESS
2568,Julianne_Moore_0008.jpg,HAPPINESS
4294,Steven_Spielberg_0005.jpg,HAPPINESS
3602,Paul_Johnson_0001.jpg,HAPPINESS
1185,Douglas_Meester_0001.jpg,HAPPINESS
1398,Fujio_Cho_0003.jpg,NEUTRAL
4546,Tony_Blair_0074.jpg,NEUTRAL
3475,Nicolas_Escude_0002.jpg,NEUTRAL
2260,Jerry_Angelo_0001.jpg,NEUTRAL
2977,Luke_Ridnour_0001.jpg,HAPPINESS
4134,Sebastien_Grosjean_0001.jpg,NEUTRAL
3728,Prince_William_0001.jpg,HAPPINESS
3315,Milo_Maestrecampo_0002.jpg,NEUTRAL
4451,Tommy_Franks_0005.jpg,NEUTRAL
2296,Jimmy_Kimmel_0001.jpg,HAPPINESS
335,Ariel_Sharon_0062.jpg,HAPPINESS
164,Alvaro_Uribe_0028.jpg,NEUTRAL
1027,David_Heyman_0002.jpg,HAPPINESS
221,Andre_Agassi_0017.jpg,HAPPINESS
4522,Tony_Blair_0013.jpg,HAPPINESS
3765,Ralf_Schumacher_0002.jpg,NEUTRAL
4290,Stephen_Keener_0001.jpg,SURPRISE
4002,Romeo_Gigli_0001.jpg,HAPPINESS
75,Albrecht_Mentz_0001.jpg,NEUTRAL
2561,Julianna_Margulies_0001.jpg,HAPPINESS
2904,Lisa_Ling_0002.jpg,HAPPINESS
3125,Mary_Sue_Coleman_0001.jpg,NEUTRAL
152,Alvaro_Uribe_0003.jpg,NEUTRAL
3236,Michael_Piuze_0001.jpg,HAPPINESS
4516,Tony_Blair_0002.jpg,HAPPINESS
2217,Jennifer_Garner_0012.jpg,HAPPINESS
228,Andre_Smith_0001.jpg,HAPPINESS
1653,Gil_de_Ferran_0003.jpg,HAPPINESS
2829,Lee_Hoi-chang_0004.jpg,HAPPINESS
3753,Rachel_Wheatley_0001.jpg,ANGER
660,Carl_Levin_0001.jpg,NEUTRAL
143,Allyson_Felix_0003.jpg,HAPPINESS
883,Colin_Powell_0158.jpg,NEUTRAL
4011,Ron_Howard_0002.jpg,HAPPINESS
2588,Julie_Taymor_0002.jpg,NEUTRAL
2037,James_Brazelton_0001.jpg,NEUTRAL
4683,Vince_Carter_0001.jpg,HAPPINESS
4071,Sahim_Alwan_0001.jpg,NEUTRAL
158,Alvaro_Uribe_0017.jpg,NEUTRAL
1445,George_Robertson_0009.jpg,NEUTRAL
4322,Susan_Sarandon_0006.jpg,NEUTRAL
2425,John_Malkovich_0001.jpg,HAPPINESS
3745,Queen_Rania_0004.jpg,NEUTRAL
4586,Tony_Shalhoub_0003.jpg,HAPPINESS
4456,Tommy_Haas_0004.jpg,HAPPINESS
134,Ali_Khamenei_0002.jpg,HAPPINESS
374,Ashanti_0002.jpg,HAPPINESS
528,Bob_Hope_0004.jpg,HAPPINESS
3136,Matthew_Broderick_0004.jpg,HAPPINESS
3817,Reese_Witherspoon_0002.jpg,HAPPINESS
3399,Naomi_Watts_0018.jpg,HAPPINESS
3034,Marc_Grossman_0002.jpg,NEUTRAL
1224,Edward_Said_0002.jpg,HAPPINESS
1292,Erika_Christensen_0001.jpg,HAPPINESS
4093,Sandra_Bullock_0002.jpg,NEUTRAL
1729,Guillermo_Coria_0010.jpg,NEUTRAL
1337,Felipe_Perez_Roque_0003.jpg,NEUTRAL
3035,Marc_Leger_0001.jpg,NEUTRAL
4723,Wayne_Gretzky_0001.jpg,HAPPINESS
3739,Queen_Elizabeth_II_0009.jpg,HAPPINESS
2289,Jia_Qinglin_0002.jpg,NEUTRAL
3807,Recep_Tayyip_Erdogan_0012.jpg,HAPPINESS
770,Christopher_Reeve_0004.jpg,HAPPINESS
4642,Vanessa_Williams_0003.jpg,HAPPINESS
3047,Mariangel_Ruiz_Torrealba_0001.jpg,HAPPINESS
3787,Ray_Allen_0003.jpg,HAPPINESS
2,Aaron_Sorkin_0002.jpg,HAPPINESS
2353,Joe_Plumeri_0001.jpg,HAPPINESS
2362,Johnny_Unitas_0001.jpg,NEUTRAL
4196,Sharon_Stone_0003.jpg,HAPPINESS
4793,Yann_Martel_0002.jpg,HAPPINESS
748,Choi_Sung-hong_0001.jpg,HAPPINESS
1961,Isabella_Rossellini_0002.jpg,HAPPINESS
586,Britney_Spears_0005.jpg,HAPPINESS
719,Charles_Pickering_0001.jpg,NEUTRAL
2304,Jim_Harrick_0002.jpg,NEUTRAL
2163,Jean_Chretien_0003.jpg,HAPPINESS
316,Ariel_Sharon_0016.jpg,NEUTRAL
2134,Jay_Rasulo_0002.jpg,NEUTRAL
3214,Michael_Denzel_0001.jpg,NEUTRAL
3294,Mike_Tyson_0003.jpg,HAPPINESS
4776,Wolfgang_Clement_0001.jpg,NEUTRAL
3747,Qusai_Hussein_0001.jpg,NEUTRAL
4561,Tony_Blair_0102.jpg,HAPPINESS
2457,John_Snow_0008.jpg,NEUTRAL
3325,Mitoji_Yabunaka_0002.jpg,NEUTRAL
428,Benjamin_Bratt_0001.jpg,HAPPINESS
3706,Pierre_Pettigrew_0003.jpg,NEUTRAL
1417,Gary_Winnick_0001.jpg,HAPPINESS
833,Colin_Powell_0042.jpg,NEUTRAL
0,Aaron_Peirsol_0003.jpg,HAPPINESS
3813,Recep_Tayyip_Erdogan_0022.jpg,NEUTRAL
315,Ariel_Sharon_0015.jpg,NEUTRAL
3070,Markus_Naslund_0002.jpg,HAPPINESS
2041,James_Carville_0001.jpg,ANGER
1280,Erick_Barkley_0001.jpg,NEUTRAL
2341,Joe_Dumars_0002.jpg,HAPPINESS
797,Claire_Hentzen_0002.jpg,HAPPINESS
2956,Luis_Gonzalez_Macchi_0005.jpg,NEUTRAL
4685,Vince_Carter_0004.jpg,NEUTRAL
4608,Turner_Stevenson_0001.jpg,HAPPINESS
98,Alejandro_Toledo_0036.jpg,NEUTRAL
2400,John_Eder_0001.jpg,HAPPINESS
492,Bill_Lerach_0001.jpg,NEUTRAL
4554,Tony_Blair_0088.jpg,HAPPINESS
3334,Mohammad_Aktar_0001.jpg,NEUTRAL
717,Charles_Moose_0006.jpg,ANGER
3655,Pervez_Musharraf_0012.jpg,NEUTRAL
2017,Jacques_Chirac_0050.jpg,HAPPINESS
845,Colin_Powell_0080.jpg,NEUTRAL
4265,Spike_Jonze_0001.jpg,HAPPINESS
1745,Guy_Hemmings_0001.jpg,NEUTRAL
1884,Howard_Dean_0012.jpg,NEUTRAL
3895,Rien_Long_0001.jpg,HAPPINESS
3983,Roh_Moo-hyun_0011.jpg,NEUTRAL
1685,Gloria_Macapagal_Arroyo_0039.jpg,HAPPINESS
575,Brian_Meadors_0001.jpg,HAPPINESS
4259,Spencer_Abraham_0003.jpg,NEUTRAL
3519,Oliver_Neuville_0001.jpg,NEUTRAL
4343,Taha_Yassin_Ramadan_0004.jpg,NEUTRAL
3289,Mike_Scioscia_0002.jpg,HAPPINESS
3914,Robert_Blackwill_0002.jpg,HAPPINESS
224,Andre_Agassi_0029.jpg,HAPPINESS
1358,Fidel_Castro_0018.jpg,NEUTRAL
484,Bill_Gates_0013.jpg,NEUTRAL
2438,John_Negroponte_0013.jpg,NEUTRAL
2453,John_Rosa_0003.jpg,NEUTRAL
2755,Kwon_Yang-sook_0001.jpg,HAPPINESS
482,Bill_Gates_0011.jpg,HAPPINESS
3115,Mary-Kate_Olsen_0003.jpg,HAPPINESS
593,Brock_Berlin_0001.jpg,HAPPINESS
2868,Li_Peng_0006.jpg,NEUTRAL
4783,Xanana_Gusmao_0003.jpg,NEUTRAL
1105,Dick_Latessa_0001.jpg,NEUTRAL
58,Alain_Ducasse_0001.jpg,HAPPINESS
1895,Hugo_Chavez_0039.jpg,HAPPINESS
2164,Jean_Chretien_0007.jpg,NEUTRAL
2185,Jeff_Van_Gundy_0001.jpg,SURPRISE
2777,Larry_Brown_0005.jpg,NEUTRAL
52,Ai_Sugiyama_0004.jpg,HAPPINESS
35,Adrien_Brody_0003.jpg,HAPPINESS
163,Alvaro_Uribe_0026.jpg,NEUTRAL
2587,Julie_Infante_0001.jpg,NEUTRAL
2275,Jessica_Lynch_0002.jpg,HAPPINESS
1975,Jackie_Chan_0011.jpg,HAPPINESS
1973,Jackie_Chan_0008.jpg,HAPPINESS
740,Cherie_Blair_0003.jpg,NEUTRAL
4066,Saddam_Hussein_0022.jpg,NEUTRAL
3022,Manuel_Rosendo_0001.jpg,NEUTRAL
4712,Walter_Annenberg_0001.jpg,NEUTRAL
418,Bartosz_Kizierowski_0001.jpg,HAPPINESS
3350,Mona_Ayoub_0001.jpg,HAPPINESS
865,Colin_Powell_0130.jpg,NEUTRAL
4424,Tim_Conway_0003.jpg,SURPRISE
187,Amelia_Vega_0007.jpg,HAPPINESS
1955,Imad_Moustapha_0002.jpg,HAPPINESS
3845,Richard_Branson_0002.jpg,HAPPINESS
2303,Jim_Furyk_0003.jpg,HAPPINESS
174,Al_Gore_0007.jpg,HAPPINESS
4245,Slobodan_Milosevic_0001.jpg,NEUTRAL
3814,Recep_Tayyip_Erdogan_0026.jpg,NEUTRAL
4139,Serena_Williams_0001.jpg,ANGER
4828,Zhu_Rongji_0001.jpg,HAPPINESS
2433,John_Nash_0001.jpg,NEUTRAL
1245,Elizabeth_Hurley_0004.jpg,HAPPINESS
1834,Heizo_Takenaka_0008.jpg,NEUTRAL
3378,Nancy_Demme_0001.jpg,NEUTRAL
4342,Taha_Yassin_Ramadan_0003.jpg,NEUTRAL
753,Christian_Fittipaldi_0001.jpg,HAPPINESS
2742,Koichiro_Matsuura_0001.jpg,NEUTRAL
1983,Jack_Straw_0008.jpg,NEUTRAL
2412,John_Howard_0012.jpg,NEUTRAL
1686,Gloria_Macapagal_Arroyo_0042.jpg,HAPPINESS
1088,Diana_Krall_0006.jpg,HAPPINESS
1849,Herman_Moore_0001.jpg,HAPPINESS
2277,Jiang_Zemin_0001.jpg,NEUTRAL
3012,Mahmoud_Abbas_0022.jpg,HAPPINESS
2416,John_Jumper_0001.jpg,NEUTRAL
453,Bettina_Rheims_0001.jpg,NEUTRAL
3374,Nadine_Vinzens_0001.jpg,HAPPINESS
710,Charles_Chandler_IV_0001.jpg,HAPPINESS
1291,Eric_Snow_0001.jpg,HAPPINESS
2417,John_Jumper_0002.jpg,NEUTRAL
2375,John_Ashcroft_0017.jpg,NEUTRAL
4728,Wen_Jiabao_0003.jpg,HAPPINESS
2946,Lucio_Stanca_0001.jpg,HAPPINESS
977,Danis_Tanovic_0001.jpg,NEUTRAL
838,Colin_Powell_0057.jpg,NEUTRAL
1943,Igor_Ivanov_0002.jpg,NEUTRAL
2170,Jean_Chretien_0026.jpg,NEUTRAL
3863,Richard_Myers_0006.jpg,HAPPINESS
1937,Ian_Thorpe_0008.jpg,HAPPINESS
1259,Elton_John_0003.jpg,HAPPINESS
1222,Edward_Flynn_0001.jpg,NEUTRAL
1734,Guillermo_Coria_0022.jpg,NEUTRAL
929,Condoleezza_Rice_0001.jpg,HAPPINESS
1622,Gerhard_Schroeder_0043.jpg,NEUTRAL
3409,Natalia_Vodonova_0001.jpg,HAPPINESS
3474,Nick_Turner_0001.jpg,HAPPINESS
4490,Tom_Harkin_0002.jpg,NEUTRAL
690,Catherine_Donkers_0001.jpg,HAPPINESS
4120,Scott_Weiland_0001.jpg,NEUTRAL
1297,Erin_Hershey_Presley_0001.jpg,HAPPINESS
2252,Jeremy_Greenstock_0016.jpg,NEUTRAL
1772,Hamid_Karzai_0005.jpg,HAPPINESS
1580,George_W_Bush_0469.jpg,NEUTRAL
582,Britney_Spears_0001.jpg,HAPPINESS
4258,Spencer_Abraham_0001.jpg,NEUTRAL
1911,Hung_Wan-ting_0001.jpg,NEUTRAL
4764,Wilma_McNabb_0001.jpg,HAPPINESS
835,Colin_Powell_0049.jpg,NEUTRAL
720,Charles_Rogers_0001.jpg,NEUTRAL
3643,Penelope_Cruz_0001.jpg,HAPPINESS
24,Aby_Har-Even_0001.jpg,NEUTRAL
184,Amanda_Coetzer_0001.jpg,SADNESS
1867,Hisham_Halawi_0001.jpg,NEUTRAL
2665,Kenenisa_Bekele_0001.jpg,NEUTRAL
3380,Nancy_Pelosi_0005.jpg,HAPPINESS
4027,Rubens_Barrichello_0011.jpg,NEUTRAL
2894,Lindsay_Davenport_0020.jpg,NEUTRAL
1563,George_W_Bush_0403.jpg,NEUTRAL
1238,Elgin_Baylor_0001.jpg,NEUTRAL
299,Antonio_Catania_0001.jpg,NEUTRAL
3929,Robert_Gallo_0001.jpg,NEUTRAL
421,Bashar_Assad_0003.jpg,NEUTRAL
2347,Joe_Lieberman_0005.jpg,NEUTRAL
3110,Martin_Scorsese_0007.jpg,NEUTRAL
2791,Larry_Thompson_0004.jpg,NEUTRAL
535,Bob_Newhart_0001.jpg,HAPPINESS
23,Abner_Martinez_0001.jpg,HAPPINESS
1757,Halle_Berry_0009.jpg,HAPPINESS
1389,Fran_Drescher_0001.jpg,HAPPINESS
4744,William_Ford_Jr_0004.jpg,NEUTRAL
2775,Larry_Beinfest_0001.jpg,HAPPINESS
2837,Lena_Katina_0001.jpg,NEUTRAL
2329,Joaquim_Rodriguez_0001.jpg,HAPPINESS
4269,Stanley_Ho_0001.jpg,NEUTRAL
4732,Wen_Jiabao_0008.jpg,HAPPINESS
4369,Tassos_Papadopoulos_0001.jpg,NEUTRAL
4558,Tony_Blair_0096.jpg,NEUTRAL
2873,Li_Zhaoxing_0006.jpg,HAPPINESS
2880,Lina_Krasnoroutskaya_0001.jpg,HAPPINESS
2334,Joerg_Haider_0002.jpg,HAPPINESS
3157,Megawati_Sukarnoputri_0005.jpg,NEUTRAL
4768,Winona_Ryder_0007.jpg,NEUTRAL
4706,Vladimir_Putin_0045.jpg,NEUTRAL
1969,Ivan_Stambolic_0001.jpg,HAPPINESS
3506,Norah_Jones_0009.jpg,HAPPINESS
882,Colin_Powell_0157.jpg,NEUTRAL
1409,Gary_Carter_0001.jpg,HAPPINESS
1591,George_W_Bush_0520.jpg,SURPRISE
583,Britney_Spears_0002.jpg,HAPPINESS
3529,Orlando_Bloom_0001.jpg,HAPPINESS
1247,Elizabeth_Regan_0001.jpg,HAPPINESS
2643,Kathy_Gannon_0001.jpg,HAPPINESS
2646,Katrin_Cartlidge_0001.jpg,HAPPINESS
3951,Robin_Cook_0002.jpg,NEUTRAL
2374,John_Ashcroft_0016.jpg,NEUTRAL
1015,David_Bowie_0001.jpg,NEUTRAL
1824,Heather_Whitestone_McCallum_0001.jpg,HAPPINESS
813,Coleen_Rowley_0001.jpg,NEUTRAL
3567,Patricia_Johnson_0001.jpg,HAPPINESS
131,Ali_Bin_Hussein_0001.jpg,NEUTRAL
2106,Jan_Ullrich_0002.jpg,ANGER
4632,Valery_Giscard_dEstaing_0005.jpg,NEUTRAL
90,Alejandro_Toledo_0009.jpg,HAPPINESS
3705,Pierre_Boulanger_0002.jpg,HAPPINESS
41,Agnes_Bruckner_0001.jpg,NEUTRAL
3320,Mireya_Elisa_Moscoso_Rodriguez_0001.jpg,NEUTRAL
2501,Joseph_Biden_0004.jpg,NEUTRAL
4603,Troy_Hudson_0001.jpg,NEUTRAL
3963,Rod_Jong-il_0001.jpg,NEUTRAL
3621,Paul_Schrader_0001.jpg,HAPPINESS
3256,Michelle_Collins_0002.jpg,HAPPINESS
627,Carla_Myers_0001.jpg,HAPPINESS
1927,Hu_Jintao_0012.jpg,NEUTRAL
4659,Vicente_Fox_0001.jpg,NEUTRAL
3351,Monica_Bellucci_0002.jpg,HAPPINESS
1893,Hugo_Chavez_0037.jpg,HAPPINESS
435,Ben_Cahoon_0001.jpg,NEUTRAL
4372,Tatsuya_Fuji_0001.jpg,HAPPINESS
397,Aung_San_Suu_Kyi_0002.jpg,SADNESS
1408,Gary_Bauer_0001.jpg,NEUTRAL
2577,Julian_Fantino_0001.jpg,NEUTRAL
2966,Luiz_Inacio_Lula_da_Silva_0016.jpg,NEUTRAL
3975,Roger_Moore_0003.jpg,HAPPINESS
1527,George_W_Bush_0285.jpg,NEUTRAL
2332,Joel_Gallen_0001.jpg,HAPPINESS
3875,Richard_Sambrook_0002.jpg,NEUTRAL
1997,Jacques_Chirac_0004.jpg,HAPPINESS
1176,Don_Siegelman_0001.jpg,NEUTRAL
3064,Mario_Puzo_0001.jpg,NEUTRAL
2113,Jason_Kapono_0001.jpg,HAPPINESS
3149,Maureen_Kanka_0001.jpg,NEUTRAL
3249,Michael_Weiss_0001.jpg,NEUTRAL
4539,Tony_Blair_0061.jpg,HAPPINESS
3715,Princess_Caroline_0005.jpg,NEUTRAL
3425,Nathalie_Gagnon_0001.jpg,SURPRISE
2091,Janet_Napolitano_0002.jpg,HAPPINESS
2614,Kalpana_Chawla_0001.jpg,HAPPINESS
497,Bill_Nelson_0002.jpg,NEUTRAL
3732,Pupi_Avati_0001.jpg,HAPPINESS
3596,Paul_Byrd_0001.jpg,NEUTRAL
2525,Jose_Maria_Aznar_0020.jpg,HAPPINESS
349,Ari_Fleischer_0011.jpg,NEUTRAL
2536,Juanes_0002.jpg,NEUTRAL
546,Boris_Jordan_0001.jpg,HAPPINESS
1576,George_W_Bush_0462.jpg,NEUTRAL
1127,Donald_Regan_0001.jpg,NEUTRAL
1602,Gerardo_Gambala_0002.jpg,NEUTRAL
4518,Tony_Blair_0005.jpg,NEUTRAL
2205,Jennifer_Capriati_0034.jpg,ANGER
487,Bill_Graham_0005.jpg,ANGER
4173,Sergey_Lavrov_0011.jpg,NEUTRAL
290,Anthony_Pico_0001.jpg,HAPPINESS
3215,Michael_Deutsch_0001.jpg,HAPPINESS
3601,Paul_Hogan_0001.jpg,HAPPINESS
3151,Max_Biaggi_0001.jpg,HAPPINESS
2751,Kristy_Curry_0001.jpg,SURPRISE
3737,Queen_Elizabeth_II_0001.jpg,HAPPINESS
1404,Gabriel_Jorge_Ferreia_0001.jpg,NEUTRAL
3163,Megawati_Sukarnoputri_0018.jpg,HAPPINESS
3527,Oprah_Winfrey_0003.jpg,HAPPINESS
3858,Richard_Jefferson_0001.jpg,HAPPINESS
1878,Hosni_Mubarak_0004.jpg,HAPPINESS
1093,Diane_Lane_0001.jpg,HAPPINESS
1963,Isaiah_Washington_0001.jpg,HAPPINESS
1137,Donald_Rumsfeld_0035.jpg,NEUTRAL
3405,Nasser_al-Kidwa_0001.jpg,NEUTRAL
530,Bob_Hope_0008.jpg,NEUTRAL
2166,Jean_Chretien_0013.jpg,NEUTRAL
4089,Samuel_Waksal_0004.jpg,NEUTRAL
4513,Tony_Bennett_0001.jpg,HAPPINESS
2598,Junichiro_Koizumi_0042.jpg,NEUTRAL
4583,Tony_Blair_0142.jpg,HAPPINESS
876,Colin_Powell_0151.jpg,NEUTRAL
3749,Rachel_Griffiths_0003.jpg,HAPPINESS
1873,Hong_Myung_0001.jpg,NEUTRAL
229,Andre_Techine_0001.jpg,NEUTRAL
3444,Nestor_Kirchner_0017.jpg,HAPPINESS
3098,Martina_Hingis_0002.jpg,NEUTRAL
3044,Mariana_Gonzalez_0001.jpg,NEUTRAL
2768,Lance_Bass_0002.jpg,HAPPINESS
4018,Ross_Verba_0001.jpg,NEUTRAL
980,Danny_Glover_0001.jpg,HAPPINESS
1593,George_W_Bush_0526.jpg,HAPPINESS
1251,Eli_Rosenbaum_0001.jpg,NEUTRAL
3933,Robert_Hyatt_0001.jpg,HAPPINESS
700,Cemil_Cicek_0001.jpg,HAPPINESS
4436,Tim_Robbins_0003.jpg,NEUTRAL
2145,Jean-Marc_Olive_0001.jpg,NEUTRAL
